match_id,match_date,round_num,map_name,hero_bans,team,player,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Result,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,map_type,region,phase,stage
EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,3,Esperanca,Torbjorn,Twisted Minds,FunnyAstro,4548,89.1,0,33,676,1,0,360.1,0,267.29,13,54,35,103.36,42.52,216.57,4036.69,0.09,0.89,3,0,0,1871,0.19,6.21,0,18.64,0,1080.29,31.07,0,20.41,23,7562,1,7,171.86,4,6.29,1660.65,21,0,3.55,6711.83,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,3,Esperanca,Mauga,The Ultimates,Kevster,7409,69.36,0,87,676,0,0,9.79,0,97.1,11,2,151,529.21,69.36,529.21,6576.04,0.57,0,1.4,0,0,971,0.57,8.88,0,12.43,0,13.7,134.02,0,0,0,137,0,10,9.79,8,1.4,861.83,14,0,7.1,121.6,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,3,Esperanca,Mauga,The Ultimates,Kai,8128,0,0,100,676,0,0,0,0,0,0,0,68,580.57,0,580.57,7214.2,0.5,0,1.4,0,0,0,0.5,8.88,0,12.43,0,0,60.36,0,0,0,0,0,10,0,7,1.4,0,14,0,6.21,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,3,Esperanca,Mauga,The Ultimates,Chase,11292,737,0,42,676,0,0,0,0,2211,58,0,157,470.5,644.88,537.71,10022.49,0.33,0,3,0,0,15477,0.38,6.21,0,18.64,0,0,139.35,0,2.66,3,0,0,7,0,8,3.43,13736.98,21,0,7.1,0,Tank,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,3,Esperanca,Mauga,The Ultimates,Faith,3097,234,0,26,676,0,0,1025.71,0,273,14,60,96,172.06,91,442.43,2748.82,0.11,0,1.17,0,0,1638,0.29,5.33,0,6.21,0,1196.67,85.21,0,9.76,11,7180,0,6,398.89,2,3,1453.85,7,0,1.78,6372.78,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M2,2025-02-23T19:34:23,3,Esperanca,Mauga,The Ultimates,Twilight,4624,203.6,0,30,676,0,0,891.1,0,254.5,13,57,19,165.14,72.71,462.4,4104.14,0.07,0,1.25,0,0,2036,0.2,7.1,0,8.88,0,1113.88,16.86,0,15.98,18,8911,0,8,318.25,2,3.5,1807.1,10,0,1.78,7909.17,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Hazard,Virtuspro,Shockwave,9534,0,0,100,483,1,0,0,0,0,0,0,18,414.52,0,433.36,11843.48,0.43,1.24,5.5,0,0,0,0.45,4.97,0,27.33,0,0,22.36,0,1.24,1,0,1,4,0,10,5.75,0,22,0,12.42,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Hazard,Virtuspro,Jaewoo,8902,0,0,100,483,1,0.5,0,0,0,0,0,14,287.16,0,423.9,11058.39,0.26,1.24,10.5,0,1.24,0,0.38,2.48,0.03,26.09,0.05,0,17.39,1,12.42,10,0,1,2,0,8,15.5,0,21,0.12,9.94,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Hazard,Virtuspro,Vestola,12955,470.95,0,50,483,1,0,140.05,0,3296.67,38,11,96,446.72,341.03,616.9,16093.17,0.28,1.24,7,0,0,9890,0.38,3.73,0,26.09,0,980.33,119.25,0,9.94,8,2941,1,3,101.41,8,9.67,12285.71,21,0,9.94,3653.42,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Hazard,Virtuspro,Galaa,3159,0,0,25,483,1,0,570.88,0,0,0,75,12,95.73,0,185.82,3924.22,0.06,1.24,5.67,0,0,0,0.12,3.73,0,21.12,0,3235,14.91,0,19.88,16,9705,1,3,294.09,2,11,0,17,0,2.48,12055.9,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Hazard,Virtuspro,Fixa,3582,167.25,0,29,483,1,0.5,379.06,0,669,22,49,18,123.52,92.28,223.88,4449.69,0.21,1.24,4,0,2.48,2676,0.38,4.97,0.07,19.88,0.12,1516.25,22.36,2,16.15,13,6065,1,4,209.14,6,7.25,3324.22,16,0.33,7.45,7534.16,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Torbjorn,Vision Esports,Taejong,7719,31.15,0,95,483,0,0.17,0,0,67.5,5,0,15,514.6,27,593.77,9588.82,0.47,1.24,2.17,0,1.24,405,0.54,7.45,0.07,16.15,0.08,0,18.63,1,2.48,2,0,1,6,0,7,2.5,503.11,13,0.14,8.7,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Torbjorn,Vision Esports,Slowdive,6120,0,0,100,483,0,0,0,0,0,0,0,24,510,0,510,7602.48,0.25,1.24,2,0,0,0,0.25,7.45,0,14.91,0,0,29.81,0,0,0,0,1,6,0,3,2,0,12,0,3.73,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Torbjorn,Vision Esports,Simple,10233,742.1,0,48,483,0,0,350.6,0,824.56,35,17,68,682.2,494.73,1023.3,12711.8,0.27,0,1.11,0,0,7421,0.4,11.18,0,12.42,0,389.56,84.47,0,6.21,5,3506,0,9,233.73,4,1.67,9218.63,10,0,4.97,4355.28,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Torbjorn,Vision Esports,Aoy,3722,457.57,0,32,483,0,0,668.29,0,400.38,28,40,15,206.78,177.94,531.71,4623.6,0.11,0,0.88,0,0,3203,0.29,9.94,0,8.7,0,584.75,18.63,0,13.66,11,4678,0,8,259.89,2,2.25,3978.88,7,0,2.48,5811.18,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,1,Samoa,Torbjorn,Vision Esports,One,2324,0,0,20,483,0,0,1903.4,0,0,0,80,11,154.93,0,464.8,2886.96,0,0,0.83,0,0,0,0,7.45,0,6.21,0,1586.17,13.66,0,12.42,10,9517,0,6,634.47,0,2.5,0,5,0,0,11822.36,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Echo,Virtuspro,Shockwave,5107,0,0,100,350,1,0,0,0,0,0,0,19,464.27,0,464.27,8754.86,0.36,0,2.75,0,0,0,0.36,6.86,0,18.86,0,0,32.57,0,0,0,0,0,4,0,4,2.75,0,11,0,6.86,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Echo,Virtuspro,Jaewoo,5744,94.47,0,75,350,1,0,5.21,0,1795,24,1,32,287.2,89.75,302.32,9846.86,0.55,0,19,0,0,1795,0.58,1.71,0,32.57,0,99,54.86,0,1.71,1,99,0,1,4.95,11,20,3077.14,19,0,18.86,169.71,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Echo,Virtuspro,Vestola,8704,268.86,0,62,350,1,0,115,0,3764,27,11,48,348.16,150.56,621.71,14921.14,0.12,0,14,0,0,3764,0.21,1.71,0,24,0,1610,82.29,0,18.86,11,1610,0,1,64.4,3,25,6452.57,14,0,5.14,2760,Tank,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Echo,Virtuspro,Galaa,1782,0,0,20,350,1,0,884.75,0,0,0,80,17,93.79,0,222.75,3054.86,0.16,1.71,2.67,0,0,0,0.38,5.14,0,13.71,0,2359.33,29.14,0,18.86,11,7078,1,3,372.53,3,6.33,0,8,0,5.14,12133.71,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Echo,Virtuspro,Fixa,2863,174.65,0,25,350,1,0,319.76,0,1484.5,26,48,29,81.8,84.83,168.41,4908,0.14,0,8.5,0,0,2969,0.29,3.43,0,29.14,0,2718,49.71,0,30.86,18,5436,0,2,155.31,5,17.5,5089.71,17,0,8.57,9318.86,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Sigma,Vision Esports,Taejong,4624,62.62,0,90,350,0,0,0,0,100.2,10,0,26,578,62.62,578,7926.86,0.5,0,1.6,0,0,501,0.5,8.57,0,13.71,0,0,44.57,0,0,0,0,0,5,0,4,1.6,858.86,8,0,6.86,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Sigma,Vision Esports,Slowdive,6043,0,0,100,350,0,0.17,0,0,0,0,0,37,755.38,0,755.38,10359.43,0.38,1.71,1.33,0,1.71,0,0.38,10.29,0.12,13.71,0.12,0,63.43,1,0,0,0,1,6,0,3,1.33,0,8,0.33,5.14,0,Damage,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Sigma,Vision Esports,Simple,6518,1556.25,0,47,350,0,0,299.5,0,1037.5,45,9,93,814.75,778.12,1629.5,11173.71,0,0,0.67,0,0,6225,0,10.29,0,6.86,0,199.67,159.43,0,6.86,4,1198,0,6,149.75,0,1.33,10671.43,4,0,0,2053.71,Tank,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Sigma,Vision Esports,Aoy,2744,121,0,44,350,0,0,571.6,0,201.67,10,46,32,274.4,60.5,548.8,4704,0.3,0,1.67,0,0,605,0.6,5.14,0,8.57,0,952.67,54.86,0,8.57,5,2858,0,3,285.8,3,3.33,1037.14,5,0,5.14,4899.43,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,2,Esperanca,Sigma,Vision Esports,One,2010,0,0,22,350,0,0,2430.33,0,0,0,78,41,335,0,670,3445.71,0.17,0,0.5,0,0,0,0.33,10.29,0,5.14,0,1215.17,70.29,0,5.14,3,7291,0,6,1215.17,1,1,0,3,0,1.71,12498.86,Support,Push,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Lucio,Virtuspro,Shockwave,17563,0,0,100,1067,1,0,0,0,0,0,0,80,566.55,0,585.43,9876.1,0.58,0,3.33,0,0,0,0.6,5.06,0,16.87,0,0,44.99,0,0.56,1,0,0,9,0,18,3.44,0,30,0,10.12,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Lucio,Virtuspro,Jaewoo,14821,31.81,0,92,1067,1,0.2,4.42,0,114.5,7,1,64,380.03,29.36,411.69,8334.21,0.44,0,3.6,0,1.12,1145,0.47,5.62,0.05,20.24,0.06,15.9,35.99,2,1.69,3,159,0,10,4.08,17,3.9,643.86,36,0.12,9.56,89.41,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Lucio,Virtuspro,Vestola,19839,889.72,0.56,38,1067,1,0.43,0.89,1,4575.71,62,0,186,431.28,696.3,551.08,11155.95,0.2,0.56,5.14,0,1.69,32030,0.25,3.94,0.07,20.24,0.08,4.57,104.59,3,5.62,10,32,1,7,0.7,9,6.57,18011.25,36,0.33,5.06,17.99,Tank,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Lucio,Virtuspro,Galaa,12558,10.15,0,53,1067,1,0,396.63,0,34.25,1,45,100,251.16,5.48,465.11,7061.67,0.16,0,3.38,0,0,274,0.3,4.5,0,15.18,0,1338.62,56.23,0,12.93,23,10709,0,8,214.18,8,6.25,154.08,27,0,4.5,6021.93,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Lucio,Virtuspro,Fixa,6666,133.33,0,25,1067,1,0,959.89,0,266.67,9,66,154,148.13,53.33,370.33,3748.45,0.13,0,2,0,0,2400,0.33,5.06,0,10.12,0,1919.78,86.6,0,15.18,27,17278,0,9,383.96,6,5,1349.58,18,0,3.37,9715.84,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Widowmaker,Vision Esports,Taejong,12638,125.18,0,80,1067,0,0,21.5,0,211.85,17,3,81,526.58,114.75,574.45,7106.65,0.46,0,1.69,0,0,2754,0.5,7.31,0,12.37,0,36.38,45.55,0,1.12,2,473,0,13,19.71,11,1.85,1548.64,22,0,6.19,265.98,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Widowmaker,Vision Esports,Slowdive,17864,0,0,100,1067,0,0.1,0,0,0,0,0,54,616,0,744.33,10045.36,0.34,0,2.4,0,0.56,0,0.42,5.62,0.03,13.5,0.04,0,30.37,1,2.81,5,0,0,10,0,10,2.9,0,24,0.1,5.62,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Widowmaker,Vision Esports,Aoy,12997,1140,0,36,1067,0,0,15,0,1628.57,63,1,221,590.77,1036.36,649.85,7308.53,0.5,0,1.43,0,0,22800,0.55,7.87,0,11.25,0,21.43,124.27,0,1.12,2,300,0,14,13.64,11,1.57,12820.99,20,0,6.19,168.7,Tank,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Widowmaker,Vision Esports,Simple,8597,20.69,0,42,1067,0,0.08,723.38,0,27.58,2,56,50,214.92,8.28,537.31,4834.3,0.2,0,1.33,0,0.56,331,0.5,6.75,0.02,9,0.06,964.5,28.12,1,13.5,24,11574,0,12,289.35,8,3.33,186.13,16,0.12,4.5,6508.34,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W4_D3_M1,2025-02-23T18:25:15,3,Havana,Widowmaker,Vision Esports,One,5980,51.92,0,22,1067,0,0,1736.17,0,62.3,2,76,69,186.88,19.47,498.33,3362.7,0.09,0,1.2,0,0,623,0.25,5.62,0,6.75,0,2083.4,38.8,0,11.25,20,20834,0,10,651.06,3,3.2,350.33,12,0,1.69,11715.46,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Pharah,Vision Esports,Slowdive,14150,12,0,99,807,0,0.15,0,0,15.69,1,0,25,673.81,9.71,832.35,10520.45,0.48,0,1.31,0,1.49,204,0.59,9.67,0.1,12.64,0.12,0,18.59,2,2.97,4,0,0,13,0,10,1.62,151.67,17,0.2,7.43,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Pharah,Vision Esports,Taejong,11693,72.21,0,89,807,0,0.2,0,0,137.2,11,0,77,584.65,68.6,615.42,8693.68,0.55,0,1.9,0,1.49,1372,0.58,7.43,0.1,14.13,0.11,0,57.25,2,0.74,1,0,0,10,0,11,2,1020.07,19,0.18,8.18,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Pharah,Vision Esports,Imoh97,12851,637,0.74,48,807,0,0.11,35.19,1,1486.33,50,3,132,494.27,514.5,611.95,9554.65,0.31,0,2.33,0,0.74,13377,0.38,6.69,0.04,15.61,0.05,82.11,98.14,1,3.72,5,739,0,9,28.42,8,2.89,9945.72,21,0.12,5.95,549.44,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Pharah,Vision Esports,Simple,6685,0,0,31,807,0,0.12,881.06,0,0,0,69,45,185.69,0,393.24,4970.26,0.08,0,2.12,0,0.74,0,0.18,5.95,0.03,12.64,0.06,1872.25,33.46,1,14.13,19,14978,0,8,416.06,3,4.5,0,17,0.33,2.23,11136.06,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Pharah,Vision Esports,Aoy,6011,93.71,0.74,41,807,0,0,408,1,199.12,11,48,63,182.15,48.27,353.59,4469.14,0.12,0,2.12,0,0,1593,0.24,5.95,0,12.64,0,867,46.84,0,11.9,16,6936,0,8,210.18,4,4.12,1184.39,17,0,2.97,5156.88,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Dva,GenG,Topdragon,10023,107.05,0,81,807,1,0,0,0,214.09,19,0,86,417.62,98.12,455.59,7452.04,0.38,0,2,0,0,2355,0.41,8.18,0,16.36,0,0,63.94,0,1.49,2,0,0,11,0,9,2.18,1750.93,22,0,6.69,0,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Dva,GenG,Sauna,11890,39.52,0,90,807,1,0.12,4.84,0,153.12,9,1,91,360.3,37.12,383.55,8840.15,0.39,0.74,3.88,0,0.74,1225,0.42,5.95,0.03,23.05,0.03,18.75,67.66,1,1.49,2,150,1,8,4.55,13,4.12,910.78,31,0.08,9.67,111.52,Damage,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Dva,GenG,Mag,12278,363.89,1.49,52,807,1,0.4,45.32,2,2037.8,43,5,91,306.95,254.72,438.5,9128.62,0.22,0,5.6,0,1.49,10189,0.32,3.72,0.05,20.82,0.07,253.8,67.66,2,8.92,12,1269,0,5,31.72,9,8,7575.46,28,0.22,6.69,943.49,Tank,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Dva,GenG,Khenail,7232,19.17,0,48,807,1,0,327.61,0,49,3,50,34,147.59,9,314.43,5376.95,0.08,0.74,2.56,0,0,441,0.17,6.69,0,17.1,0,837.22,25.28,0,19.33,26,7535,1,9,153.78,4,5.44,327.88,23,0,2.97,5602.23,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,1,Lijiang Tower,Dva,GenG,Crispy,8056,52.52,1.49,54,807,1,0.17,225.84,2,218.83,9,38,74,183.09,29.84,322.24,5989.59,0.2,0,4.17,0,0.74,1313,0.36,4.46,0.02,18.59,0.04,941,55.02,1,14.13,19,5646,0,6,128.32,9,7.33,976.21,25,0.11,6.69,4197.77,Support,Control,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Lucio,Vision Esports,Slowdive,15227,0,0,100,1016,0,0.14,0,0,0,0,0,52,491.19,0,543.82,8992.32,0.52,0,4,0,0.59,0,0.57,4.13,0.03,16.54,0.04,0,30.71,1,1.77,3,0,0,7,0,16,4.43,0,28,0.06,9.45,0,Damage,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Lucio,Vision Esports,Taejong,14893,97.12,0,90,1016,0,0.1,0,0,165.1,10,0,49,876.06,97.12,876.06,8795.08,0.53,0,1.7,0,0.59,1651,0.53,5.91,0.06,10.04,0.06,0,28.94,1,0,0,0,0,10,0,9,1.7,975,17,0.11,5.31,0,Damage,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Lucio,Vision Esports,Imoh97,14333,531.73,0,47,1016,0,0,15,0,2278.86,52,1,260,341.26,379.81,477.77,8464.37,0.21,0,4.29,0,0,15952,0.3,4.13,0,17.72,0,64.29,153.54,0,7.09,12,450,0,7,10.71,9,6,9420.47,30,0,5.31,265.75,Tank,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Lucio,Vision Esports,Simple,6188,168.86,0,25,1016,0,0,1149.43,0,337.71,10,65,80,193.38,73.88,442,3654.33,0.19,0,2,0,0,2364,0.43,4.13,0,8.27,0,2298.86,47.24,0,10.63,18,16092,0,7,502.88,6,4.57,1396.06,14,0,3.54,9503.15,Support,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Lucio,Vision Esports,One,4495,382.12,0,19,1016,0,0,1955.62,0,611.4,13,67,83,160.54,109.18,561.88,2654.53,0.07,0,1.6,0,0,3057,0.25,2.95,0,4.72,0,3129,49.02,0,11.81,20,15645,0,5,558.75,2,5.6,1805.31,8,0,1.18,9239.17,Support,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Sigma,GenG,Topdragon,14452,100.8,0,85,1016,1,0,0,0,229.09,15,0,60,578.08,100.8,578.08,8534.65,0.44,0.59,2.27,0,0,2520,0.44,6.5,0,14.76,0,0,35.43,0,0,0,0,1,11,0,11,2.27,1488.19,25,0,6.5,0,Damage,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Sigma,GenG,Sauna,12755,264.39,0,67,1016,1,0,5.78,0,675.67,32,1,105,455.54,217.18,554.57,7532.48,0.32,0,2.56,0,0,6081,0.39,5.31,0,13.58,0,14.78,62.01,0,2.95,5,133,0,9,4.75,9,3.11,3591.14,23,0,5.31,78.54,Damage,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Sigma,GenG,Mag,13760,764.33,0,38,1016,1,0,0,0,2866.25,62,0,276,299.13,498.48,458.67,8125.98,0.3,0.59,3.75,0,0,22930,0.47,4.72,0,17.72,0,0,162.99,0,9.45,16,0,1,8,0,14,5.75,13541.34,30,0,8.27,0,Tank,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Sigma,GenG,Khenail,9424,118.61,0,36,1016,1,0,798.06,0,355.83,8,55,97,204.87,46.41,523.56,5565.35,0.02,0,3,0,0,2135,0.06,3.54,0,10.63,0,2394.17,57.28,0,16.54,28,14365,0,6,312.28,1,7.67,1260.83,18,0,0.59,8483.27,Support,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,2,Blizzard World,Sigma,GenG,Crispy,5875,119.93,0,27,1016,1,0,1013.14,0,209.88,8,65,86,150.64,43.05,419.64,3469.49,0.03,0.59,1.75,0,0,1679,0.07,4.72,0,8.27,0,1773,50.79,0,14.76,25,14184,1,8,363.69,1,4.88,991.54,14,0,0.59,8376.38,Support,Hybrid,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Wrecking Ball,Vision Esports,Slowdive,8906,0,0,100,740,0,0.2,0,0,0,0,0,30,404.82,0,468.74,7221.08,0.32,0,1.9,0,1.62,0,0.37,8.11,0.09,15.41,0.11,0,24.32,2,2.43,3,0,0,10,0,7,2.2,0,19,0.29,5.68,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Wrecking Ball,Vision Esports,Taejong,10944,66.56,0,87,740,0,0.43,0,0,237.71,13,0,75,405.33,61.63,437.76,8873.51,0.7,0,3.57,0,2.43,1664,0.76,5.68,0.11,20.27,0.12,0,60.81,3,1.62,2,0,0,7,0,19,3.86,1349.19,25,0.16,15.41,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Wrecking Ball,Vision Esports,Imoh97,10603,430.97,0,44,740,0,0.75,0,0,3340,56,0,213,246.58,310.7,342.03,8597.03,0.3,0,7.75,0,2.43,13360,0.42,3.24,0.07,25.14,0.1,0,172.7,3,9.73,12,0,0,4,0,13,10.75,10832.43,31,0.23,10.54,0,Tank,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Wrecking Ball,Vision Esports,Simple,8285,0,0,50,740,0,0.12,587.57,0,0,0,50,42,258.91,0,591.79,6717.57,0.12,0,1.75,0,0.81,0,0.29,6.49,0.03,11.35,0.07,1028.25,34.05,1,14.59,18,8226,0,8,257.06,4,4,0,14,0.25,3.24,6669.73,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Wrecking Ball,Vision Esports,One,3061,45.6,0,19,740,0,0,1252,0,65.14,3,78,104,98.74,14.71,306.1,2481.89,0.1,0,1.43,0,0,456,0.3,5.68,0,8.11,0,1788.57,84.32,0,17.03,21,12520,0,7,403.87,3,4.43,369.73,10,0,2.43,10151.35,Support,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Ashe,GenG,Topdragon,9666,126.76,0,78,740,1,0.33,0,0,295.78,22,0,31,402.75,110.92,460.29,7837.3,0.58,0,2.33,0,2.43,2662,0.67,7.3,0.12,17.03,0.14,0,25.14,3,2.43,3,0,0,9,0,14,2.67,2158.38,21,0.21,11.35,0,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Ashe,GenG,Sauna,8119,65.44,0,85,740,1,0.1,15.78,0,117.8,12,3,58,427.32,62,451.06,6582.97,0.47,0,1.8,0,0.81,1178,0.5,8.11,0.05,14.59,0.06,28.4,47.03,1,0.81,1,284,0,10,14.95,9,1.9,955.14,18,0.11,7.3,230.27,Damage,Escort,EMEA,Round Robin,S1
EMEA_S1_RR_W3_D1_M2,2025-02-14T20:00:18,3,Havana,Ashe,GenG,Mag,9915,968.41,0,32,740,1,0,0,0,3550.83,68,0,148,300.45,645.61,450.68,8039.19,0.21,0,3.67,0,0,21305,0.32,4.86,0,17.84,0,0,120,0,8.92,11,0,0,6,0,7,5.5,17274.32,22,0,5.68,0,Tank,Escort,EMEA,Round Robin,S1
